0	2.23084200000000	0.631339000000000	-1.40853200000000	0.777193000000000	-2.23084200000000
0	2.20135100000000	0.743836000000000	-1.66198600000000	0.918151000000000	-2.20135100000000
0	2.16071200000000	0.796664000000000	-1.78320000000000	0.986536000000000	-2.16071200000000
-5	2.10215400000000	-2.80097500000000	-1.79641800000000	0.995443000000000	-2.10215400000000
-5	2.09790000000000	-2.90470900000000	-2.03372800000000	1.12901900000000	-2.09790000000000
-7	2.16180900000000	-1.08142800000000	-2.43805900000000	1.35663100000000	-2.16180900000000
-7	2.21938300000000	-1.18732900000000	-2.68663000000000	1.49930100000000	-2.21938300000000
-7	2.26439900000000	-1.23596000000000	-2.80888700000000	1.57292700000000	-2.26439900000000
-4	2.86130100000000	-1.92446900000000	0.579484000000000	-2.50395300000000	0.861301000000000
-5	1.06619400000000	-1.89093800000000	1.02512200000000	-2.91606000000000	5.06619400000000
0	-1.20848300000000	1.78702700000000	1.55759300000000	-3.34462000000000	5.20848300000000
0	-1.64806900000000	0.285840000000000	4.82804900000000	-5.11388900000000	5.64806900000000
0	-2.00758600000000	-1.94772000000000	9.32562300000000	-7.37790300000000	5.00758600000000
0	-7	7	-2	0	2
0	-7	2	-2	-1	2
0	-7	2	-2	-2	1
0	-7	2	-2	-2	-3
0	-7	2	-2	-2	-3
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0

